ISBN,Title,FirstDate,LastDate
399161589,ROBERT B. PARKER&#39;S CHEAP SHOT,5/25/2014,6/1/2014
743277023,LAST CALL,6/13/2010,4/10/2016
1439133611,MISSION OF HONOR,7/11/2010,Not Found
1400069262,BEATRICE AND VIRGIL,5/2/2010,5/9/2010
038552501X,THE BREAKTHROUGH,2/8/2009,4/10/2016
61711527,CINDERELLA ATE MY DAUGHTER,2/13/2011,4/10/2016
307346528,PERFECT FIFTHS,5/3/2009,Not Found
1250052017,"THE FALL OF THE GOVERNOR, PART 2",3/23/2014,Not Found
034550898X,THE CLONE WARS,8/17/2008,8/31/2008
1451617054,FALL FROM GRACE,4/8/2012,Not Found
525953892,DEVIL&#39;S BRIDGE,8/30/2015,Not Found
446583251,YOUNG MONEY,3/9/2014,4/10/2016
451464761,LORD OF MOUNTAINS,9/23/2012,Not Found
812993152,THE DREAM LOVER,5/3/2015,Not Found
1416576576,GOD&#39;S BANKERS,2/22/2015,4/10/2016
425256227,MAGIC BREAKS,8/17/2014,Not Found
812998405,WEST OF EDEN,2/28/2016,Not Found
1451626207,CUSTER,11/25/2012,Not Found
1476798842,THE IMMORTAL NICHOLAS,11/15/2015,12/27/2015
399176950,SATURN RUN,10/25/2015,Not Found
446572470,THE REVEREND&#39;S WIFE,5/20/2012,Not Found
1416550763,JAINA PROUDMOORE: TIDES OF WAR,9/16/2012,Not Found
446539708,THIS IS A BOOK,5/15/2011,4/10/2016
1400040159,1861,5/15/2011,Not Found
446583855,MONDAY MORNINGS,4/1/2012,4/15/2012
312567472,THE POWER TRIP,3/3/2013,3/10/2013
1594202397,THE END OF WALL STREET,4/25/2010,4/10/2016
046501948X,INTELLECTUALS AND SOCIETY,2/7/2010,4/10/2016
871407868,THE LAST KIND WORDS SALOON,5/25/2014,6/15/2014
670022594,MY FATHER AT 100,2/6/2011,4/10/2016
307407926,THE INHERITANCE,2/1/2009,4/10/2016
385524943,THE GARGOYLE,8/24/2008,9/7/2008
62349376,THE HARDER THEY COME,4/19/2015,Not Found
307393879,THE RED GARDEN,2/13/2011,2/27/2011
446527955,THE GIRLS OF AUGUST,7/27/2014,Not Found
1416587853,I HATE YOUR GUTS,11/23/2008,Not Found
1250036135,THE CAIRO AFFAIR,4/6/2014,Not Found
61988243,ISLAND BENEATH THE SEA,5/16/2010,6/13/2010
1594632022,LAST BUS TO WISDOM,9/6/2015,Not Found
979047080,SARAH,9/21/2008,Not Found
312372655,UP TILL NOW,6/8/2008,4/10/2016
1439149380,PRISONER OF THE STATE,6/7/2009,Not Found
1400043530,ANGEL TIME,11/15/2009,Not Found
1451654405,BLIND ALLEGIANCE TO SARAH PALIN,6/12/2011,Not Found
374299102,HOME,9/21/2008,10/12/2008
385537301,VOICES IN THE OCEAN,8/23/2015,4/10/2016
1416550747,JAINA PROUDMOORE: TIDES OF WAR,11/14/2010,Not Found
1579127495,THE NEW YORK TIMES,12/21/2008,4/10/2016
451462904,THE SWORD OF THE LADY,9/13/2009,Not Found
1594203180,ALL IN,2/12/2012,4/10/2016
316342513,EVEN DOGS IN THE WILD,2/7/2016,Not Found
140006709X,NIGHTWOODS,10/16/2011,11/6/2011
62238493,HAPPILY ALI AFTER,6/28/2015,4/10/2016
1416595619,THE BODIES LEFT BEHIND,11/30/2008,12/7/2008
61537934,THE ART OF RACING IN THE RAIN,6/8/2008,8/31/2008
61733148,ROAD DOGS,5/31/2009,6/21/2009
1400069599,TRANSATLANTIC,6/23/2013,7/14/2013
399156844,THE JUDAS GATE,1/23/2011,1/30/2011
1594205701,I&#39;LL DRINK TO THAT,9/28/2014,4/10/2016
345536665,MIDNIGHT AT MARBLE ARCH,4/28/2013,Not Found
446573647,AN OBJECT OF BEAUTY,12/12/2010,1/9/2011
345509625,DEATH TROOPERS,11/1/2009,11/8/2009
316219363,THE YELLOW BIRDS,11/11/2012,12/2/2012
1250029910,SON OF NO ONE,9/21/2014,Not Found
312591063,TO TRY MEN&#39;S SOULS,11/8/2009,11/15/2009
1439191158,"LATE, LATE AT NIGHT",10/31/2010,4/10/2016
61256684,WAITER RANT,8/17/2008,4/10/2016
385533853,ROBOPOCALYPSE,6/26/2011,7/3/2011
1592406890,TOUGH SH*T,4/8/2012,4/10/2016
1594202230,SHOP CLASS AS SOULCRAFT,6/21/2009,4/10/2016
307353753,PAUL NEWMAN,5/24/2009,4/10/2016
446546267,BIG MAN,11/8/2009,Not Found
1476727775,SOUNDS LIKE ME,10/25/2015,4/10/2016
399171177,DEADLY ASSETS,8/23/2015,Not Found
758280408,DOUBLE FUDGE BROWNIE MURDER,3/15/2015,Not Found
60837381,THE FIXER UPPER,7/12/2009,7/19/2009
385537603,THE BILLION DOLLAR SPY,7/26/2015,4/10/2016
61774154,"FIFTH AVENUE, 5 A.M",7/25/2010,4/10/2016
1401323138,DEATH ON THE D-LIST,8/29/2010,Not Found
1451617526,THE GIRLS OF ATOMIC CITY,4/14/2013,4/10/2016
316074314,THE LUMINARIES,11/3/2013,1/12/2014
316032220,BEAT THE REAPER,2/1/2009,2/8/2009
1250050936,CONFESSIONS OF A WILD CHILD,2/23/2014,Not Found
345511387,DECEIVED,4/10/2011,Not Found
670022713,LOST AND FOUND,4/10/2011,Not Found
393087727,WHITEY BULGER,3/17/2013,4/10/2016
312651244,SLEEP NO MORE,11/4/2012,Not Found
1439156417,ISTANBUL PASSAGE,6/17/2012,6/24/2012
1416551735,WESLEY THE OWL,9/28/2008,Not Found
006229721X,THE MONOGRAM MURDERS,9/28/2014,10/12/2014
1937856380,PRESUMED GUILTY,7/29/2012,Not Found
786955007,GAUNTLGRYM,10/24/2010,10/31/2010
141659907X,DROP DEAD HEALTHY,4/29/2012,4/10/2016
451416155,OUT OF THE BLUE,8/5/2012,Not Found
802119921,WHAT IT IS LIKE TO GO TO WAR,9/18/2011,4/10/2016
670022691,RULES OF CIVILITY,8/14/2011,9/11/2011
670021032,ROCKET MEN,8/2/2009,4/10/2016
1250019990,HUNTING EVE,8/4/2013,Not Found
1400066514,SATCHEL,6/28/2009,4/10/2016
465028284,WINNER TAKE ALL,6/24/2012,Not Found
61161705,THE UNSEEN ACADEMICALS,10/25/2009,Not Found
399165134,TRUST NO ONE,1/25/2015,2/1/2015
525954287,MRS. LINCOLN&#39;S RIVAL,2/2/2014,Not Found
553392425,FOOL&#39;S ASSASSIN,8/31/2014,Not Found
399160795,A MAN WITHOUT BREATH,5/5/2013,Not Found
1101903457,BLACK EARTH,9/27/2015,4/10/2016
1455527475,WHY I LEFT GOLDMAN SACHS,11/11/2012,Not Found
312651198,CHASING THE NIGHT,11/7/2010,Not Found
1416583408,INSIDE OF A DOG,10/4/2009,4/10/2016
374227349,THE ORIGINS OF POLITICAL ORDER,5/1/2011,Not Found
62079603,THE MEN WHO UNITED THE STATES,11/3/2013,Not Found
307594130,BARK,3/16/2014,Not Found
61876909,PINEAPPLE GRENADE,2/12/2012,Not Found
373774591,DANGEROUS,6/13/2010,6/20/2010
62231707,THE ACCURSED,4/7/2013,Not Found
1400067618,ENGINEERS OF VICTORY,2/17/2013,Not Found
1595552669,LIES THE GOVERNMENT TOLD YOU,3/28/2010,4/10/2016
1476745048,COLD BETRAYAL,3/29/2015,Not Found
1400067154,ABSOLUTE MONARCHS,7/31/2011,4/10/2016
800719913,CHOOSING TO SEE,9/19/2010,4/10/2016
441016383,PRINCEPS&#39; FURY,12/14/2008,Not Found
61629863,BEAUTIFUL SACRIFICE,6/10/2012,Not Found
316133264,THE ONION BOOK OF KNOWN KNOWLEDGE,11/11/2012,4/10/2016
1400068932,MAJOR PETTIGREW&#39;S LAST STAND,3/28/2010,4/18/2010
1416597883,ONCE A RUNNER,4/26/2009,Not Found
425227731,UNDEAD AND UNWELCOME,6/21/2009,Not Found
312593317,A SECRET KEPT,10/3/2010,10/10/2010
312377452,CRAZY LOVE,4/19/2009,4/10/2016
451475267,THE BOURBON KINGS,8/16/2015,Not Found
038553521X,"LOVE, DISHONOR, MARRY, DIE, CHERISH, PERISH",8/4/2013,8/11/2013
451417631,THE TAO OF MARTHA,6/23/2013,Not Found
316244570,FORTUNATE SON,10/25/2015,4/10/2016
1451687508,CHASING SUNSETS,4/26/2015,Not Found
125006581X,DO NO HARM,6/14/2015,4/10/2016
1439187037,A SUDDEN LIGHT,10/19/2014,Not Found
345516109,JULIET,9/12/2010,Not Found
525953604,THE GIVING QUILT,11/18/2012,Not Found
1439138338,NORA WEBSTER,10/26/2014,11/2/2014
1414336276,THE THIRD TARGET,1/25/2015,2/1/2015
345531485,THE SKULL THRONE,4/19/2015,Not Found
307597059,CATASTROPHE 1914,10/13/2013,Not Found
316614351,THE KID,12/22/2013,4/10/2016
1621573788,UNLIKEABLE,10/18/2015,Not Found
140006841X,PRICE OF CIVILIZATION,10/23/2011,4/10/2016
316334316,BORN WITH TEETH,5/3/2015,4/10/2016
1451672721,GOLD,7/22/2012,Not Found
1594202567,FOUR FISH,8/22/2010,Not Found
62319191,ALL THE STARS IN THE HEAVENS,11/1/2015,Not Found
848746392,MY SOUTHERN JOURNEY,10/11/2015,4/10/2016
470540869,THE DEVIL&#39;S CASINO,4/11/2010,4/10/2016
345530446,THE BIG CAT NAP,4/22/2012,Not Found
446580503,I AM AMERICA (AND SO CAN YOU!),6/8/2008,4/10/2016
307886948,JEANNIE OUT OF THE BOTTLE,4/24/2011,4/10/2016
345531035,PRECIOUS GIFTS,12/20/2015,1/10/2016
067002550X,THE BRAIN&#39;S WAY OF HEALING,2/22/2015,4/10/2016
316069906,EATING ANIMALS,11/22/2009,4/10/2016
399167242,LOVE & WAR,1/26/2014,4/10/2016
385532377,DOUBLE DEXTER,11/6/2011,Not Found
399155139,ROUGH JUSTICE,9/7/2008,9/14/2008
393240231,SMOKE GETS IN YOUR EYES,10/5/2014,Not Found
399165940,YOU CAN DATE BOYS WHEN YOU&#39;RE FORTY,3/23/2014,4/10/2016
451234383,IF YOU WERE HERE,5/22/2011,5/29/2011
345535227,INTO THE DREAMING,5/13/2012,Not Found
399176144,THE WOLVES,2/28/2016,Not Found
61702323,BLINDMAN&#39;S BLUFF,8/30/2009,9/6/2009
039915812X,NIGHT MOVES,3/24/2013,4/7/2013
399157883,SILENT NIGHT,11/10/2013,Not Found
1400065119,HOME SAFE,5/17/2009,5/24/2009
1451669380,500 DAYS,9/30/2012,Not Found
385341970,BROKEN,7/11/2010,Not Found
1596985585,BLACK BELT PATRIOTISM,9/28/2008,4/10/2016
145550176X,LIVING WITH A WILD GOD,4/27/2014,Not Found
393082415,SAVING ITALY,5/26/2013,Not Found
553807072,CAT OF THE CENTURY,4/25/2010,Not Found
62106074,HEROES ARE MY WEAKNESS,9/14/2014,Not Found
307594033,THE END OF YOUR LIFE BOOK CLUB,10/21/2012,4/10/2016
765376709,ONE YEAR AFTER,10/4/2015,Not Found
312341911,YOU BETTER NOT CRY,11/15/2009,4/10/2016
307719820,THIRD WORLD AMERICA,10/3/2010,4/10/2016
312550650,BAD BLOOD,3/17/2013,Not Found
399157808,COVERT WARRIORS,1/15/2012,Not Found
451463781,TWILIGHT&#39;S DAWN,3/20/2011,Not Found
553392921,FOOL&#39;S QUEST,8/30/2015,Not Found
1594202982,WENDY AND THE LOST BOYS,9/11/2011,Not Found
385523173,COME TO THE EDGE,4/17/2011,Not Found
316224553,SAINTS OF THE SHADOW BIBLE,2/2/2014,2/9/2014
307593916,PLEASE LOOK AFTER MOM,5/1/2011,5/8/2011
038534385X,HOMER&#39;S ODYSSEY,9/13/2009,4/10/2016
399157220,THE WEIRD SISTERS,2/13/2011,3/20/2011
385349149,DRIVEN,11/10/2013,Not Found
1439156352,EDGE,11/21/2010,Not Found
399156623,CURE,8/29/2010,Not Found
399171231,TOP SECRET,8/24/2014,Not Found
385354207,MIDNIGHT SUN,3/6/2016,Not Found
031632468X,FROG MUSIC,4/20/2014,5/4/2014
446572829,RIGHTEOUS INDIGNATION,5/8/2011,Not Found
446573310,BORN OF SILENCE,5/20/2012,Not Found
470289066,HEAVEN AND HELL,8/10/2008,Not Found
316182214,TOP SECRET AMERICA,9/25/2011,Not Found
670020869,DUNE ROAD,7/5/2009,Not Found
670785695,WHO ASKED YOU?,10/6/2013,10/13/2013
1602861110,ALL THINGS AT ONCE,1/24/2010,4/10/2016
140132391X,GROWING UP LAUGHING,10/17/2010,4/10/2016
1101874996,THE CARTEL,7/12/2015,8/9/2015
1439138656,DEAD ZERO,1/16/2011,1/23/2011
399161287,UNDISPUTED TRUTH,12/1/2013,Not Found
307592812,AFTERSHOCK,10/10/2010,4/10/2016
1455576646,THE OCTOBER LIST,10/20/2013,Not Found
385524927,WHILE MY SISTER SLEEPS,3/8/2009,3/15/2009
1439172072,OBAMA ZOMBIES,4/18/2010,Not Found
1400043131,ALL THAT IS,4/21/2013,Not Found
765332175,AN IRISH COUNTRY WEDDING,11/4/2012,Not Found
006124340X,TEMPTATION AND SURRENDER,3/15/2009,Not Found
1250002966,THAT WOMAN,3/4/2012,4/10/2016
006156284X,FURIOUS LOVE,7/4/2010,4/10/2016
1400063361,PIRATE HUNTERS,7/5/2015,4/10/2016
307591794,SCORECASTING,2/20/2011,4/10/2016
778328198,CALL ME MRS. MIRACLE,10/17/2010,10/24/2010
61692069,LET ME BE FRANK WITH YOU,11/23/2014,11/30/2014
1626361398,THEY KILLED OUR PRESIDENT,10/20/2013,4/10/2016
385521324,THE SHADOW FACTORY,11/2/2008,Not Found
1416565159,"I, SNIPER",1/17/2010,2/21/2010
399158154,WHEREVER I WIND UP,7/22/2012,4/10/2016
525427910,WAIT FOR SIGNS,11/9/2014,Not Found
159240653X,SWEETNESS,10/23/2011,Not Found
1400041627,HEMINGWAY&#39;S BOAT,10/16/2011,Not Found
1599951967,THE BRIDE COLLECTOR,5/2/2010,Not Found
374115583,A BOOK OF SECRETS,8/28/2011,Not Found
525954619,THE FIXER,6/28/2015,Not Found
125006113X,UNFORGETTABLE,4/19/2015,Not Found
307269191,WHAT I TALK ABOUT WHEN I TALK ABOUT RUNNING,8/17/2008,4/10/2016
374273189,THE TENTH PARALLEL,9/12/2010,Not Found
312583729,2030,5/29/2011,6/19/2011
385521383,NEW YORK,11/29/2009,Not Found
425266338,ELVIS AND GINGER,9/21/2014,4/10/2016
006182593X,MAKING TOAST,3/14/2010,Not Found
1476716862,BACK FROM THE DEAD,4/10/2016,Not Found
670022950,THE BETTER ANGELS OF OUR NATURE,10/30/2011,Not Found
61452556,EVIDENCE OF THE AFTERLIFE,2/7/2010,4/10/2016
316059544,WHEN EVERYTHING CHANGED,11/8/2009,4/10/2016
1400069335,ELEPHANT COMPANY,8/3/2014,4/10/2016
385349319,A NICE LITTLE PLACE ON THE NORTH SIDE,4/13/2014,4/10/2016
670025925,EVERY LOVE STORY IS A GHOST STORY,9/16/2012,4/10/2016
765329042,EARTH UNAWARE,8/5/2012,Not Found
61473413,YANKEE FOR LIFE,8/3/2008,Not Found
345507002,MILLENNIUM FALCON,11/9/2008,11/16/2008
1451641427,THE SCIENCE OF YOGA,2/26/2012,4/10/2016
081299762X,THE ONLY GAME IN TOWN,2/14/2016,4/10/2016
1568587147,REBUILD THE DREAM,4/22/2012,4/10/2016
1400066328,YOU WERE ALWAYS MOM&#39;S FAVORITE,9/27/2009,4/10/2016
312667574,SWEET VALLEY CONFIDENTIAL,4/17/2011,Not Found
805087737,THE SPIRE,9/20/2009,10/4/2009
1451693567,THE MUSEUM OF EXTRAORDINARY THINGS,3/9/2014,3/23/2014
316328685,GUANT́NAMO DIARY,2/8/2015,4/10/2016
1401341799,HEAVEN IS HERE,4/22/2012,Not Found
1594631379,LOST AT SEA,11/18/2012,4/10/2016
61713783,"LOVERS AT THE CHAMELEON CLUB , PARIS 1932",5/11/2014,Not Found
385341962,UNDONE,8/2/2009,Not Found
765330539,A DOG&#39;S JOURNEY,5/27/2012,6/3/2012
525953000,AT THE EDGE OF THE ORCHARD,4/3/2016,4/10/2016
1250045428,ALL THE OLD KNIVES,3/29/2015,Not Found
618758283,TO END ALL WARS,6/5/2011,Not Found
61629758,DEATH ECHO,6/27/2010,Not Found
1627790837,ONE MAN AGAINST THE WORLD,7/5/2015,4/10/2016
1594489963,ACEDIA AND ME,10/5/2008,Not Found
307266109,IMPERIAL BEDROOMS,7/4/2010,Not Found
1568583982,REPUBLICAN GOMORRAH,9/27/2009,Not Found
62000675,SOMEWHERE INSIDE,6/6/2010,Not Found
399167641,THE LADY FROM ZAGREB,4/26/2015,Not Found
62083422,HUSH HUSH,3/15/2015,Not Found
307453375,THE QUANTS,2/21/2010,4/10/2016
670025364,THE NIXON DEFENSE,8/17/2014,4/10/2016
758258577,YOU DON&#39;T WANT TO KNOW,8/26/2012,9/2/2012
316182311,THE VIOLINIST&#39;S THUMB,8/12/2012,Not Found
1594202958,A FIRST-RATE MADNESS,8/28/2011,4/10/2016
399159207,THE LAST DARK,11/3/2013,Not Found
385535988,LITTLE GREEN,6/2/2013,Not Found
385348452,THE ACCIDENT,3/30/2014,Not Found
1400067731,JOKER ONE,3/29/2009,4/10/2016
345510623,DORCHESTER TERRACE,4/22/2012,Not Found
1439165351,MIDNIGHT AND THE MEANING OF LOVE,5/1/2011,Not Found
62065130,THE NOTES,5/29/2011,Not Found
312367996,SILENT THUNDER,7/27/2008,Not Found
307381285,THE TROUBLE WITH BOYS,9/28/2008,4/10/2016
1594204799,BLUE HORSES,11/2/2014,Not Found
1594203210,ALL THERE IS,2/26/2012,4/10/2016
670024872,WHY PRIESTS?,3/3/2013,4/10/2016
61864153,BON JOVI,11/22/2009,Not Found
425263193,DAY SHIFT,5/24/2015,Not Found
446584975,LIFE ITSELF,10/2/2011,Not Found
1400043042,THE QUEEN MOTHER,11/15/2009,Not Found
1616203048,DESCENT,2/22/2015,Not Found
670022756,THE BEGINNING OF INFINITY,9/4/2011,Not Found
307382338,LADY BLUE EYES,6/19/2011,4/10/2016
1565129598,HARD WORK,11/29/2009,4/10/2016
60899182,READ MY PINS,10/25/2009,Not Found
1476748381,ONCE IN A GREAT CITY,10/4/2015,4/10/2016
307887863,I&#39;D LIKE TO APOLOGIZE TO EVERY TEACHER I EVER HAD,9/30/2012,4/10/2016
547134665,HOUSE OF STONE,3/18/2012,4/10/2016
1594203059,CIVILIZATION,11/20/2011,Not Found
62105620,MAYA&#39;S NOTEBOOK,5/12/2013,5/19/2013
765316994,REDSHIRTS,6/24/2012,Not Found
765322722,THE WINDS OF DUNE,8/23/2009,Not Found
1594202311,BORN ROUND,9/13/2009,Not Found
307596885,DEAR LIFE,12/2/2012,12/23/2012
1476794707,LIFE IS SHORT (NO PUN INTENDED),6/14/2015,4/10/2016
525952241,TURN RIGHT AT MACHU PICCHU,8/28/2011,Not Found
399158499,GONE,9/23/2012,9/30/2012
393088774,END THIS DEPRESSION NOW!,5/20/2012,4/10/2016
312365748,BACK OF BEYOND,8/21/2011,Not Found
080509590X,HOW ABOUT NEVER -- IS NEVER GOOD FOR YOU?,4/13/2014,Not Found
61656003,EVERYTHING TO LOSE,5/11/2014,Not Found
61143448,DON&#39;T LOOK TWICE,3/22/2009,3/29/2009
61930210,THE RULE OF NINE,6/20/2010,Not Found
374202397,A MANUAL FOR CLEANING WOMEN,9/6/2015,9/13/2015
159420182X,LORDS OF FINANCE,3/8/2009,4/10/2016
679456805,AMERICA AMERICA,7/13/2008,7/27/2008
312548176,"THE FALL OF THE GOVERNOR, PART 1",10/27/2013,Not Found
1439107971,SCARLET NIGHTS,8/22/2010,Not Found
385524382,SWAY,6/22/2008,Not Found
61766143,RED AND ME,5/24/2009,4/10/2016
670022527,ONE OF OUR THURSDAYS IS MISSING,3/27/2011,Not Found
1627792104,THE ASSASSINATION OF MARGARET THATCHER,10/26/2014,Not Found
1101946199,THE COURT AND THE WORLD,10/4/2015,Not Found
1616203218,THE STORIED LIFE OF A. J. FIKRY,5/4/2014,5/18/2014
307588149,THE COMPANY WE KEEP,3/27/2011,Not Found
385540353,THE HEART GOES LAST,10/18/2015,Not Found
039915809X,A DEVIL IS WAITING,1/22/2012,Not Found
61998575,ALI IN WONDERLAND,2/26/2012,4/10/2016
446564508,ROBERT LUDLUM&#39;S THE JANSON COMMAND,3/4/2012,3/18/2012
1455554596,BLACKOUT,7/19/2015,4/10/2016
399155708,INTERVENTION,8/30/2009,Not Found
914671170,MY STRUGGLE: BOOK FOUR,5/17/2015,Not Found
553391690,DASHING THROUGH THE SNOW,10/25/2015,11/1/2015
1451613512,THE UNTOLD HISTORY OF THE UNITED STATES,12/2/2012,4/10/2016
1599951614,BEYOND BELIEF,11/9/2008,Not Found
316247162,THE BEATLES LYRICS,12/21/2014,Not Found
62225065,NOT MY FATHER&#39;S SON,10/26/2014,4/10/2016
385341954,FRACTURED,8/17/2008,Not Found
1455527114,17 CARNATIONS,3/29/2015,4/10/2016
812992792,THE ORPHAN MASTER&#39;S SON,2/19/2012,2/26/2012
805094202,A CRUEL AND SHOCKING ACT,11/17/2013,Not Found
316379646,YOU ARE HERE,11/9/2014,4/10/2016
385347375,DATACLYSM,9/28/2014,4/10/2016
61986836,THE BEST KIND OF DIFFERENT,4/18/2010,Not Found
451230183,CHORDS OF STRENGTH,6/20/2010,Not Found
031236847X,SWEETHEART,9/21/2008,9/28/2008
871404389,WORDS WITHOUT MUSIC,4/26/2015,Not Found
385523998,LETHAL LEGACY,3/8/2009,Not Found
1439149089,ZOMBIE SPACESHIP WASTELAND,1/23/2011,4/10/2016
1476793743,PALACE OF TREASON,6/21/2015,Not Found
547819234,IN SUNLIGHT AND IN SHADOW,10/21/2012,10/28/2012
374173958,THE HYPNOTIST,7/17/2011,7/31/2011
006078234X,LADIES OF LIBERTY,6/8/2008,4/10/2016
1476716560,ALL THE SINGLE LADIES,3/20/2016,4/10/2016
61233781,BLOODY CRIMES,10/17/2010,4/10/2016
62291408,RIPPER,2/16/2014,2/23/2014
805093699,PITY THE BILLIONAIRE,1/29/2012,Not Found
1439158908,MAMA DEAREST,10/11/2009,Not Found
345528670,THE AVIATOR&#39;S WIFE,2/3/2013,2/24/2013
1439156379,XO,7/1/2012,Not Found
62267558,CODE NAME: JOHNNY WALKER,3/2/2014,Not Found
525950605,THE STEEL WAVE,6/8/2008,Not Found
1451642326,NEW NEW DEAL,9/2/2012,4/10/2016
316066214,AFTER THE FIRE,9/14/2008,Not Found
446574627,THE FAMILY CORLEONE,5/27/2012,6/10/2012
006229766X,DANCE OF THE BONES,9/27/2015,Not Found
399162364,THE GOLEM OF HOLLYWOOD,10/5/2014,Not Found
1419702203,GEORGE HARRISON,10/16/2011,Not Found
1594631743,LAFAYETTE IN THE SOMEWHAT UNITED STATES,11/8/2015,Not Found
345505336,HOTEL ON THE CORNER OF BITTER AND SWEET,4/5/2009,4/12/2009
1250017645,JACQUELINE BOUVIER KENNEDY ONASSIS,11/16/2014,Not Found
307717720,OPERATION FAMILY SECRETS,4/3/2011,Not Found
399155058,KILLER VIEW,8/3/2008,Not Found
145166737X,SKINNYDIPPING,5/20/2012,Not Found
1250007038,SWEET SALT AIR,7/7/2013,Not Found
031258749X,THE LAST SURGEON,3/7/2010,3/14/2010
441020372,THE LOST FLEET. BEYOND THE FRONTIER: DREADNAUGHT,5/15/2011,Not Found
1599951355,PRICELESS MEMORIES,5/3/2009,4/10/2016
425234355,UNDEAD AND UNFINISHED,7/25/2010,Not Found
039915678X,AGAINST ALL THINGS ENDING,11/7/2010,Not Found
61714372,MUSTAINE,8/22/2010,4/10/2016
1455599492,YOU SHOULD HAVE KNOWN,4/6/2014,Not Found
62272853,RUMSFELD&#39;S RULES,6/2/2013,4/10/2016
143918948X,HODA,11/7/2010,4/10/2016
525952837,THIRTEEN,8/12/2012,Not Found
307957942,DICTATOR,1/31/2016,Not Found
765376474,A GATHERING OF SHADOWS,3/13/2016,Not Found
385501129,THE PARTICULAR SADNESS OF LEMON CAKE,6/20/2010,7/25/2010
465014917,THE DEATH AND LIFE OF THE GREAT AMERICAN SCHOOL SYSTEM,4/11/2010,4/10/2016
307599469,SEATING ARRANGEMENTS,7/1/2012,7/22/2012
141659857X,FOOL&#39;S GOLD,5/31/2009,Not Found
1451646070,THE CENTER HOLDS,6/23/2013,Not Found
345540700,THE HIGH DRUID&#39;S BLADE,7/27/2014,Not Found
547318359,NEMESIS,10/31/2010,Not Found
1476709157,THE OPHELIA CUT,5/26/2013,Not Found
61804193,THE COVE,4/29/2012,Not Found
61468363,RIDES A DREAD LEGION,4/19/2009,Not Found
312368488,EVIL AT HEART,9/20/2009,Not Found
525951784,WAKING THE WITCH,8/15/2010,Not Found
670019070,BAD MONEY,10/19/2008,Not Found
525950575,RESURRECTING MIDNIGHT,9/13/2009,Not Found
62015680,PROOF OF GUILT,2/17/2013,Not Found
1455585661,THE GREAT WAR OF OUR TIME,5/31/2015,Not Found
765321874,HELL&#39;S FOUNDATIONS QUIVER,11/1/2015,Not Found
1416550771,ARTHAS,5/10/2009,Not Found
039915650X,I&#39;LL MATURE WHEN I&#39;M DEAD,5/23/2010,Not Found
1476709181,THE KEEPER,5/25/2014,Not Found
385514301,THE GOLDEN CITY,9/27/2009,Not Found
042527067X,MAGIC SHIFTS,8/23/2015,Not Found
312559119,THOUGH NOT DEAD,2/20/2011,Not Found
1400068282,DECIDING THE NEXT DECIDER,12/21/2008,4/10/2016
61990019,TIGER&#39;S CLAW,9/23/2012,Not Found
805087494,BRIGHT-SIDED,11/8/2009,Not Found
805082964,BREACH OF TRUST,9/29/2013,Not Found
1250020107,SHADOW PLAY,10/18/2015,Not Found
375425136,THE COMFORTS OF A MUDDY SATURDAY,10/12/2008,10/19/2008
1250032350,CAVENDON HALL,4/20/2014,Not Found
1455504416,SHAQ UNCUT,12/4/2011,Not Found
1414336063,THE BOY WHO CAME BACK FROM HEAVEN,9/12/2010,Not Found
399174338,NEVER BROKEN,10/4/2015,4/10/2016
385352875,THE WATER KNIFE,6/14/2015,6/21/2015
767929829,EVERY DAY IN TUSCANY,3/28/2010,4/10/2016
160320072X,Time PRESIDENT OBAMA,12/28/2008,4/10/2016
62237187,HUNTING SHADOWS,2/9/2014,Not Found
1416936017,IT SUCKED AND THEN I CRIED,4/12/2009,Not Found
446546313,OOGY,10/31/2010,4/10/2016
525952330,IT GETS BETTER,4/10/2011,Not Found
61236217,EXECUTIVE PRIVILEGE,6/8/2008,Not Found
60574887,AMERICA&#39;S PROPHET,12/13/2009,Not Found
61876895,ELECTRIC BARRACUDA,2/13/2011,Not Found
805091416,WASHINGTON RULES,9/26/2010,Not Found
718042220,WHERE I AM,10/25/2015,4/10/2016
076538308X,WARHEART,12/6/2015,Not Found
374180652,JUSTICE,11/1/2009,Not Found
052595256X,THE HUNTER,1/22/2012,Not Found
312591829,ANOTHER PIECE OF MY HEART,4/1/2012,Not Found
193636574X,A HOLOGRAM FOR THE KING,7/8/2012,8/12/2012
670026719,THE VATICAN DIARIES,3/17/2013,4/10/2016
1451665164,A FISTFUL OF COLLARS,9/30/2012,Not Found
1451645759,TAMARACK COUNTY,9/8/2013,Not Found
1594202168,NOT BECOMING MY MOTHER,5/10/2009,4/10/2016
1451649916,MACRIEVE,7/21/2013,Not Found
1439152780,THE DISTANT HOURS,11/28/2010,12/5/2010
345532740,"SOMEDAY, SOMEDAY, MAYBE",5/19/2013,Not Found
61432717,GATOR A-GO-GO,2/14/2010,Not Found
399157662,D.C. DEAD,1/15/2012,1/22/2012
446579483,I DRINK FOR A REASON,9/20/2009,Not Found
312303785,MAYBE THIS TIME,9/19/2010,Not Found
525951849,THE TEMPLAR SALVATION,11/7/2010,11/14/2010
778325776,JUST BREATHE,9/14/2008,9/28/2008
1594201757,AHEAD OF THE CURVE,9/7/2008,Not Found
1476724024,VERTIGO 42,6/22/2014,Not Found
